source_path,target_path,city_id,origin_img,pixel_loc_x,pixel_loc_y,A11,A12,tx,A21,A22,ty
../Cities/origin/@CITY_1@seg670850 (2)@1757@188@.png,../Cities/origin/@CITY_1@seg670850 (3)@1757@188@.png,CITY_1,seg670850,1757,188,1.1567955,0.08605395,5.260392,-0.08605395,1.1567955,-3.6307595
../Cities/origin/@CITY_1@seg670850 (2)@1585@4152@.png,../Cities/origin/@CITY_1@seg670850 (3)@1585@4152@.png,CITY_1,seg670850,1585,4152,0.7626785,0.19555041,3.3913732,-0.19555041,0.7626785,6.549792
../Cities/origin/@CITY_1@seg670850 (2)@1309@3606@.png,../Cities/origin/@CITY_1@seg670850 (3)@1309@3606@.png,CITY_1,seg670850,1309,3606,0.8675449,0.07651333,4.2574744,-0.07651333,0.8675449,-3.6224682
../Cities/origin/@CITY_1@seg670850 (2)@2602@1752@.png,../Cities/origin/@CITY_1@seg670850 (3)@2602@1752@.png,CITY_1,seg670850,2602,1752,0.87556034,-0.14307007,4.2273073,0.14307007,0.87556034,5.8220143
../Cities/origin/@CITY_1@seg670850 (2)@1941@304@.png,../Cities/origin/@CITY_1@seg670850 (3)@1941@304@.png,CITY_1,seg670850,1941,304,1.0464363,-0.053171113,2.022295,0.053171113,1.0464363,-0.27014017
../Cities/origin/@CITY_1@seg670850 (2)@1004@3678@.png,../Cities/origin/@CITY_1@seg670850 (3)@1004@3678@.png,CITY_1,seg670850,1004,3678,1.0650821,-0.13657875,-1.9080465,0.13657875,1.0650821,-2.516011
../Cities/origin/@CITY_1@seg670850 (2)@2299@3951@.png,../Cities/origin/@CITY_1@seg670850 (3)@2299@3951@.png,CITY_1,seg670850,2299,3951,1.1428674,-0.23463655,-9.24975,0.23463655,1.1428674,-1.7798715
../Cities/origin/@CITY_1@seg670850 (2)@276@1856@.png,../Cities/origin/@CITY_1@seg670850 (3)@276@1856@.png,CITY_1,seg670850,276,1856,1.1903859,0.066271804,5.668297,-0.066271804,1.1903859,-9.298442
../Cities/origin/@CITY_1@seg670850 (2)@2216@2451@.png,../Cities/origin/@CITY_1@seg670850 (3)@2216@2451@.png,CITY_1,seg670850,2216,2451,1.1289183,-0.21181746,-5.8448243,0.21181746,1.1289183,-6.9287434
../Cities/origin/@CITY_1@seg670850 (2)@2533@165@.png,../Cities/origin/@CITY_1@seg670850 (3)@2533@165@.png,CITY_1,seg670850,2533,165,0.93577933,-0.15178894,0.530877,0.15178894,0.93577933,-9.946369
../Cities/origin/@CITY_1@seg670850 (2)@1670@1383@.png,../Cities/origin/@CITY_1@seg670850 (3)@1670@1383@.png,CITY_1,seg670850,1670,1383,1.0692945,-0.053637695,-2.7281766,0.053637695,1.0692945,8.878968
../Cities/origin/@CITY_1@seg670850 (2)@1293@1758@.png,../Cities/origin/@CITY_1@seg670850 (3)@1293@1758@.png,CITY_1,seg670850,1293,1758,1.0770392,-0.24151872,-2.6943777,0.24151872,1.0770392,-5.8054504
../Cities/origin/@CITY_1@seg670850 (2)@3298@2661@.png,../Cities/origin/@CITY_1@seg670850 (3)@3298@2661@.png,CITY_1,seg670850,3298,2661,0.9015494,-0.19692191,2.185926,0.19692191,0.9015494,-8.350017
../Cities/origin/@CITY_1@seg670850 (2)@2758@3807@.png,../Cities/origin/@CITY_1@seg670850 (3)@2758@3807@.png,CITY_1,seg670850,2758,3807,1.1314374,0.057260975,3.4227924,-0.057260975,1.1314374,-3.2480705
../Cities/origin/@CITY_1@seg670850 (2)@2320@2382@.png,../Cities/origin/@CITY_1@seg670850 (3)@2320@2382@.png,CITY_1,seg670850,2320,2382,0.96220326,0.040918186,-9.711929,-0.040918186,0.96220326,-3.4444418
../Cities/origin/@CITY_1@seg670850 (2)@2740@2117@.png,../Cities/origin/@CITY_1@seg670850 (3)@2740@2117@.png,CITY_1,seg670850,2740,2117,0.8117748,0.18955123,0.6990476,-0.18955123,0.8117748,1.2641165
../Cities/origin/@CITY_1@seg670850 (2)@2766@3076@.png,../Cities/origin/@CITY_1@seg670850 (3)@2766@3076@.png,CITY_1,seg670850,2766,3076,0.883603,0.15750371,4.2734785,-0.15750371,0.883603,3.0773122
../Cities/origin/@CITY_1@seg670850 (2)@446@4118@.png,../Cities/origin/@CITY_1@seg670850 (3)@446@4118@.png,CITY_1,seg670850,446,4118,1.1266075,-0.20168772,8.519582,0.20168772,1.1266075,-2.877325
../Cities/origin/@CITY_1@seg670850 (2)@1247@3956@.png,../Cities/origin/@CITY_1@seg670850 (3)@1247@3956@.png,CITY_1,seg670850,1247,3956,1.1203778,0.2780621,5.5953593,-0.2780621,1.1203778,8.057253
../Cities/origin/@CITY_1@seg670850 (2)@1094@1895@.png,../Cities/origin/@CITY_1@seg670850 (3)@1094@1895@.png,CITY_1,seg670850,1094,1895,1.1388491,0.12521344,-2.993249,-0.12521344,1.1388491,-5.513792
../Cities/origin/@CITY_1@seg670850 (2)@974@2963@.png,../Cities/origin/@CITY_1@seg670850 (3)@974@2963@.png,CITY_1,seg670850,974,2963,1.1346482,0.24272771,8.39446,-0.24272771,1.1346482,7.760504
../Cities/origin/@CITY_1@seg670850 (2)@3208@617@.png,../Cities/origin/@CITY_1@seg670850 (3)@3208@617@.png,CITY_1,seg670850,3208,617,1.0207484,0.032184206,4.891458,-0.032184206,1.0207484,2.6837153
../Cities/origin/@CITY_1@seg670850 (2)@2197@107@.png,../Cities/origin/@CITY_1@seg670850 (3)@2197@107@.png,CITY_1,seg670850,2197,107,1.0200883,0.15821604,7.3136973,-0.15821604,1.0200883,7.7848544
../Cities/origin/@CITY_1@seg670850 (2)@2173@1589@.png,../Cities/origin/@CITY_1@seg670850 (3)@2173@1589@.png,CITY_1,seg670850,2173,1589,1.2303135,-0.011406287,3.7827632,0.011406287,1.2303135,-0.24274646
../Cities/origin/@CITY_1@seg670850 (2)@458@1852@.png,../Cities/origin/@CITY_1@seg670850 (3)@458@1852@.png,CITY_1,seg670850,458,1852,1.07367,0.10567016,9.775218,-0.10567016,1.07367,-4.3577547
../Cities/origin/@CITY_1@seg670850 (2)@1266@632@.png,../Cities/origin/@CITY_1@seg670850 (3)@1266@632@.png,CITY_1,seg670850,1266,632,1.1753048,-0.16088358,7.7420344,0.16088358,1.1753048,-4.120905
../Cities/origin/@CITY_1@seg670850 (2)@2932@2489@.png,../Cities/origin/@CITY_1@seg670850 (3)@2932@2489@.png,CITY_1,seg670850,2932,2489,1.1447364,-0.17496425,-3.8948405,0.17496425,1.1447364,8.430507
../Cities/origin/@CITY_1@seg670850 (2)@2682@864@.png,../Cities/origin/@CITY_1@seg670850 (3)@2682@864@.png,CITY_1,seg670850,2682,864,1.0290123,-0.19562751,6.5557275,0.19562751,1.0290123,3.3272755
../Cities/origin/@CITY_1@seg670850 (2)@2042@219@.png,../Cities/origin/@CITY_1@seg670850 (3)@2042@219@.png,CITY_1,seg670850,2042,219,0.8982162,-0.08150725,6.2121677,0.08150725,0.8982162,1.6168747
../Cities/origin/@CITY_1@seg670850 (2)@1928@1308@.png,../Cities/origin/@CITY_1@seg670850 (3)@1928@1308@.png,CITY_1,seg670850,1928,1308,0.77791023,0.116722755,3.7480023,-0.116722755,0.77791023,5.389773
../Cities/origin/@CITY_1@seg670850 (2)@2932@3649@.png,../Cities/origin/@CITY_1@seg670850 (3)@2932@3649@.png,CITY_1,seg670850,2932,3649,1.2096884,0.18154374,-3.2371144,-0.18154374,1.2096884,8.897327
../Cities/origin/@CITY_1@seg670850 (2)@3044@1269@.png,../Cities/origin/@CITY_1@seg670850 (3)@3044@1269@.png,CITY_1,seg670850,3044,1269,1.1225203,0.11061527,-9.857551,-0.11061527,1.1225203,9.527458
../Cities/origin/@CITY_1@seg670850 (2)@165@910@.png,../Cities/origin/@CITY_1@seg670850 (3)@165@910@.png,CITY_1,seg670850,165,910,1.2408127,0.022045512,9.831377,-0.022045512,1.2408127,5.6541915
../Cities/origin/@CITY_1@seg670850 (2)@2487@3768@.png,../Cities/origin/@CITY_1@seg670850 (3)@2487@3768@.png,CITY_1,seg670850,2487,3768,1.2325219,-0.11076985,5.6171265,0.11076985,1.2325219,1.7572336
../Cities/origin/@CITY_1@seg670850 (2)@282@1247@.png,../Cities/origin/@CITY_1@seg670850 (3)@282@1247@.png,CITY_1,seg670850,282,1247,0.90767664,-0.11299124,8.716049,0.11299124,0.90767664,9.79044
../Cities/origin/@CITY_1@seg670850 (2)@1792@1768@.png,../Cities/origin/@CITY_1@seg670850 (3)@1792@1768@.png,CITY_1,seg670850,1792,1768,1.2346938,-0.022955548,6.9483733,0.022955548,1.2346938,6.49901
../Cities/origin/@CITY_1@seg670850 (2)@2396@1952@.png,../Cities/origin/@CITY_1@seg670850 (3)@2396@1952@.png,CITY_1,seg670850,2396,1952,0.89757746,-0.22257517,9.742066,0.22257517,0.89757746,-6.6706624
../Cities/origin/@CITY_1@seg670850 (2)@675@2516@.png,../Cities/origin/@CITY_1@seg670850 (3)@675@2516@.png,CITY_1,seg670850,675,2516,1.225045,0.04187544,-3.0960686,-0.04187544,1.225045,8.46005
../Cities/origin/@CITY_1@seg670850 (2)@3009@155@.png,../Cities/origin/@CITY_1@seg670850 (3)@3009@155@.png,CITY_1,seg670850,3009,155,0.9892349,-0.25833753,8.511523,0.25833753,0.9892349,6.630963
../Cities/origin/@CITY_1@seg670850 (2)@2314@113@.png,../Cities/origin/@CITY_1@seg670850 (3)@2314@113@.png,CITY_1,seg670850,2314,113,1.0446525,-0.07908827,0.07817935,0.07908827,1.0446525,-8.535942
../Cities/origin/@CITY_1@seg670850 (2)@3458@3304@.png,../Cities/origin/@CITY_1@seg670850 (3)@3458@3304@.png,CITY_1,seg670850,3458,3304,1.0241108,0.18371019,1.8721102,-0.18371019,1.0241108,-5.5662837
../Cities/origin/@CITY_1@seg670850 (2)@3867@114@.png,../Cities/origin/@CITY_1@seg670850 (3)@3867@114@.png,CITY_1,seg670850,3867,114,0.78280497,0.15266733,-0.54899096,-0.15266733,0.78280497,0.539737
../Cities/origin/@CITY_1@seg670850 (2)@1290@212@.png,../Cities/origin/@CITY_1@seg670850 (3)@1290@212@.png,CITY_1,seg670850,1290,212,1.1979418,0.19570887,8.996692,-0.19570887,1.1979418,-3.3459074
../Cities/origin/@CITY_1@seg670850 (2)@1052@3057@.png,../Cities/origin/@CITY_1@seg670850 (3)@1052@3057@.png,CITY_1,seg670850,1052,3057,1.1260831,-0.06490725,-6.6969757,0.06490725,1.1260831,-4.5540657
../Cities/origin/@CITY_1@seg670850 (2)@2903@1141@.png,../Cities/origin/@CITY_1@seg670850 (3)@2903@1141@.png,CITY_1,seg670850,2903,1141,0.872769,0.181598,0.42393398,-0.181598,0.872769,-8.532121
../Cities/origin/@CITY_1@seg670850 (2)@3405@1506@.png,../Cities/origin/@CITY_1@seg670850 (3)@3405@1506@.png,CITY_1,seg670850,3405,1506,0.88823897,0.13872732,-6.63233,-0.13872732,0.88823897,-7.2432027
../Cities/origin/@CITY_1@seg670850 (2)@2445@2578@.png,../Cities/origin/@CITY_1@seg670850 (3)@2445@2578@.png,CITY_1,seg670850,2445,2578,0.84253407,0.105448365,8.997604,-0.105448365,0.84253407,5.9566784
../Cities/origin/@CITY_1@seg670850 (2)@3696@2942@.png,../Cities/origin/@CITY_1@seg670850 (3)@3696@2942@.png,CITY_1,seg670850,3696,2942,0.8686977,0.036451295,-5.5815296,-0.036451295,0.8686977,-3.3359365
../Cities/origin/@CITY_1@seg670850 (2)@3709@3253@.png,../Cities/origin/@CITY_1@seg670850 (3)@3709@3253@.png,CITY_1,seg670850,3709,3253,1.1952497,-0.0025468678,7.2833147,0.0025468678,1.1952497,-8.126597
../Cities/origin/@CITY_1@seg670850 (2)@3278@954@.png,../Cities/origin/@CITY_1@seg670850 (3)@3278@954@.png,CITY_1,seg670850,3278,954,0.7607777,0.19822879,-3.3907762,-0.19822879,0.7607777,-5.990191
../Cities/origin/@CITY_1@seg670850 (2)@764@857@.png,../Cities/origin/@CITY_1@seg670850 (3)@764@857@.png,CITY_1,seg670850,764,857,1.197987,0.047911543,3.902925,-0.047911543,1.197987,-5.6689014
../Cities/origin/@CITY_1@seg670850 (2)@319@2575@.png,../Cities/origin/@CITY_1@seg670850 (3)@319@2575@.png,CITY_1,seg670850,319,2575,0.791326,0.0051765917,-8.122696,-0.0051765917,0.791326,-3.9539464
../Cities/origin/@CITY_1@seg670850 (2)@1131@454@.png,../Cities/origin/@CITY_1@seg670850 (3)@1131@454@.png,CITY_1,seg670850,1131,454,0.9644384,-0.21407197,4.701298,0.21407197,0.9644384,-1.4963461
../Cities/origin/@CITY_1@seg670850 (2)@466@251@.png,../Cities/origin/@CITY_1@seg670850 (3)@466@251@.png,CITY_1,seg670850,466,251,1.1919008,-0.21248148,0.53035355,0.21248148,1.1919008,8.196955
../Cities/origin/@CITY_1@seg670850 (2)@888@1144@.png,../Cities/origin/@CITY_1@seg670850 (3)@888@1144@.png,CITY_1,seg670850,888,1144,1.1562718,-0.18681906,4.238406,0.18681906,1.1562718,-0.60802287
../Cities/origin/@CITY_1@seg670850 (2)@2932@872@.png,../Cities/origin/@CITY_1@seg670850 (3)@2932@872@.png,CITY_1,seg670850,2932,872,0.9592759,-0.107325,5.17097,0.107325,0.9592759,-1.9690984
../Cities/origin/@CITY_1@seg670850 (2)@2104@2105@.png,../Cities/origin/@CITY_1@seg670850 (3)@2104@2105@.png,CITY_1,seg670850,2104,2105,1.1987928,0.2187472,8.829893,-0.2187472,1.1987928,0.30419493
../Cities/origin/@CITY_1@seg670850 (2)@1009@1030@.png,../Cities/origin/@CITY_1@seg670850 (3)@1009@1030@.png,CITY_1,seg670850,1009,1030,1.1490493,-0.22340234,9.811431,0.22340234,1.1490493,-7.9992275
../Cities/origin/@CITY_1@seg670850 (2)@3292@2774@.png,../Cities/origin/@CITY_1@seg670850 (3)@3292@2774@.png,CITY_1,seg670850,3292,2774,1.1632411,-0.1693133,-7.662176,0.1693133,1.1632411,-1.5343559
../Cities/origin/@CITY_1@seg670850 (2)@731@303@.png,../Cities/origin/@CITY_1@seg670850 (3)@731@303@.png,CITY_1,seg670850,731,303,0.81993073,-0.09108296,-1.560804,0.09108296,0.81993073,5.5719657
../Cities/origin/@CITY_1@seg670850 (2)@3944@2473@.png,../Cities/origin/@CITY_1@seg670850 (3)@3944@2473@.png,CITY_1,seg670850,3944,2473,0.7518198,0.16561447,1.595826,-0.16561447,0.7518198,7.4995747
../Cities/origin/@CITY_1@seg670850 (2)@672@1335@.png,../Cities/origin/@CITY_1@seg670850 (3)@672@1335@.png,CITY_1,seg670850,672,1335,1.1482469,-0.20873077,-1.6531854,0.20873077,1.1482469,-9.411255
../Cities/origin/@CITY_1@seg670850 (2)@321@1452@.png,../Cities/origin/@CITY_1@seg670850 (3)@321@1452@.png,CITY_1,seg670850,321,1452,0.78085047,-0.14494841,6.930368,0.14494841,0.78085047,9.350961
../Cities/origin/@CITY_1@seg670850 (2)@2475@1436@.png,../Cities/origin/@CITY_1@seg670850 (3)@2475@1436@.png,CITY_1,seg670850,2475,1436,0.80977046,-0.13933398,-8.822435,0.13933398,0.80977046,1.8239131
../Cities/origin/@CITY_1@seg670850 (2)@1929@1970@.png,../Cities/origin/@CITY_1@seg670850 (3)@1929@1970@.png,CITY_1,seg670850,1929,1970,0.9894149,-0.21502212,-6.059286,0.21502212,0.9894149,1.0646086
../Cities/origin/@CITY_1@seg670850 (2)@927@1300@.png,../Cities/origin/@CITY_1@seg670850 (3)@927@1300@.png,CITY_1,seg670850,927,1300,1.1859357,-0.13303486,-2.2963126,0.13303486,1.1859357,-7.0562873
../Cities/origin/@CITY_1@seg670850 (2)@3994@2608@.png,../Cities/origin/@CITY_1@seg670850 (3)@3994@2608@.png,CITY_1,seg670850,3994,2608,0.81030816,-0.19489112,2.813491,0.19489112,0.81030816,-7.381401
../Cities/origin/@CITY_1@seg670850 (2)@423@3684@.png,../Cities/origin/@CITY_1@seg670850 (3)@423@3684@.png,CITY_1,seg670850,423,3684,1.1915166,-0.22909543,-3.0706627,0.22909543,1.1915166,8.535505
../Cities/origin/@CITY_1@seg670850 (2)@23@4140@.png,../Cities/origin/@CITY_1@seg670850 (3)@23@4140@.png,CITY_1,seg670850,23,4140,0.93048,0.15708883,-2.8213804,-0.15708883,0.93048,-5.2236733
../Cities/origin/@CITY_1@seg670850 (2)@4198@1978@.png,../Cities/origin/@CITY_1@seg670850 (3)@4198@1978@.png,CITY_1,seg670850,4198,1978,1.0016606,0.08937695,7.7284746,-0.08937695,1.0016606,1.8659441
../Cities/origin/@CITY_1@seg670850 (2)@1673@2917@.png,../Cities/origin/@CITY_1@seg670850 (3)@1673@2917@.png,CITY_1,seg670850,1673,2917,0.8581704,0.22187985,3.7439187,-0.22187985,0.8581704,0.64887387
../Cities/origin/@CITY_1@seg670850 (2)@3150@1308@.png,../Cities/origin/@CITY_1@seg670850 (3)@3150@1308@.png,CITY_1,seg670850,3150,1308,0.833782,-0.19009289,-0.47242576,0.19009289,0.833782,-8.728902
../Cities/origin/@CITY_1@seg670850 (2)@1261@3424@.png,../Cities/origin/@CITY_1@seg670850 (3)@1261@3424@.png,CITY_1,seg670850,1261,3424,1.0562378,-0.03956646,4.4701486,0.03956646,1.0562378,-6.381731
../Cities/origin/@CITY_1@seg670850 (2)@2802@3921@.png,../Cities/origin/@CITY_1@seg670850 (3)@2802@3921@.png,CITY_1,seg670850,2802,3921,0.76850325,-0.020649064,5.140928,0.020649064,0.76850325,-6.1243296
../Cities/origin/@CITY_1@seg670850 (2)@109@3104@.png,../Cities/origin/@CITY_1@seg670850 (3)@109@3104@.png,CITY_1,seg670850,109,3104,1.1158134,0.085532546,-3.9783635,-0.085532546,1.1158134,-9.669873
../Cities/origin/@CITY_1@seg670850 (2)@2550@2999@.png,../Cities/origin/@CITY_1@seg670850 (3)@2550@2999@.png,CITY_1,seg670850,2550,2999,1.0273747,-0.07942868,8.720011,0.07942868,1.0273747,7.525312
../Cities/origin/@CITY_1@seg670850 (2)@372@411@.png,../Cities/origin/@CITY_1@seg670850 (3)@372@411@.png,CITY_1,seg670850,372,411,1.1292335,-0.19118477,9.196297,0.19118477,1.1292335,-9.10315
../Cities/origin/@CITY_1@seg670850 (2)@2321@2263@.png,../Cities/origin/@CITY_1@seg670850 (3)@2321@2263@.png,CITY_1,seg670850,2321,2263,0.90670556,-0.15125704,9.0750885,0.15125704,0.90670556,8.18149
../Cities/origin/@CITY_1@seg670850 (2)@3593@447@.png,../Cities/origin/@CITY_1@seg670850 (3)@3593@447@.png,CITY_1,seg670850,3593,447,0.91466796,0.23865499,-8.836956,-0.23865499,0.91466796,2.1231537
../Cities/origin/@CITY_1@seg670850 (2)@635@3657@.png,../Cities/origin/@CITY_1@seg670850 (3)@635@3657@.png,CITY_1,seg670850,635,3657,0.9828963,-0.12614389,-1.9369415,0.12614389,0.9828963,-7.5882983
../Cities/origin/@CITY_1@seg670850 (2)@1397@1897@.png,../Cities/origin/@CITY_1@seg670850 (3)@1397@1897@.png,CITY_1,seg670850,1397,1897,1.0846711,-0.022398693,7.2161555,0.022398693,1.0846711,-5.512523
../Cities/origin/@CITY_1@seg670850 (2)@1139@2277@.png,../Cities/origin/@CITY_1@seg670850 (3)@1139@2277@.png,CITY_1,seg670850,1139,2277,0.95996433,0.22617044,-9.389325,-0.22617044,0.95996433,-8.588092
../Cities/origin/@CITY_1@seg670850 (2)@1273@1020@.png,../Cities/origin/@CITY_1@seg670850 (3)@1273@1020@.png,CITY_1,seg670850,1273,1020,0.83455133,0.15965123,3.6343238,-0.15965123,0.83455133,-3.9193294
../Cities/origin/@CITY_1@seg670850 (2)@2680@1828@.png,../Cities/origin/@CITY_1@seg670850 (3)@2680@1828@.png,CITY_1,seg670850,2680,1828,0.8964253,-0.018724613,-0.07149597,0.018724613,0.8964253,-7.9244075
../Cities/origin/@CITY_1@seg670850 (2)@4184@3955@.png,../Cities/origin/@CITY_1@seg670850 (3)@4184@3955@.png,CITY_1,seg670850,4184,3955,0.8884047,-0.05744595,3.6131475,0.05744595,0.8884047,-9.075626
../Cities/origin/@CITY_1@seg670850 (2)@398@1370@.png,../Cities/origin/@CITY_1@seg670850 (3)@398@1370@.png,CITY_1,seg670850,398,1370,1.1789243,0.26818493,7.9866066,-0.26818493,1.1789243,-6.2017546
../Cities/origin/@CITY_1@seg670850 (2)@1464@3375@.png,../Cities/origin/@CITY_1@seg670850 (3)@1464@3375@.png,CITY_1,seg670850,1464,3375,1.1071581,-0.060511682,0.723658,0.060511682,1.1071581,-4.274409
../Cities/origin/@CITY_1@seg670850 (2)@314@723@.png,../Cities/origin/@CITY_1@seg670850 (3)@314@723@.png,CITY_1,seg670850,314,723,0.8357015,-0.18804285,-2.3182256,0.18804285,0.8357015,4.766193
../Cities/origin/@CITY_1@seg670850 (2)@2345@1223@.png,../Cities/origin/@CITY_1@seg670850 (3)@2345@1223@.png,CITY_1,seg670850,2345,1223,0.75657815,-0.17882873,-4.868663,0.17882873,0.75657815,-7.7729707
../Cities/origin/@CITY_1@seg670850 (2)@3674@623@.png,../Cities/origin/@CITY_1@seg670850 (3)@3674@623@.png,CITY_1,seg670850,3674,623,0.8818998,-0.19186193,4.1872907,0.19186193,0.8818998,-3.1565619
../Cities/origin/@CITY_1@seg670850 (2)@3917@2742@.png,../Cities/origin/@CITY_1@seg670850 (3)@3917@2742@.png,CITY_1,seg670850,3917,2742,1.2014769,0.14183101,1.1578636,-0.14183101,1.2014769,4.3107724
../Cities/origin/@CITY_1@seg670850 (2)@4179@1179@.png,../Cities/origin/@CITY_1@seg670850 (3)@4179@1179@.png,CITY_1,seg670850,4179,1179,0.7776514,0.19899923,-5.064602,-0.19899923,0.7776514,3.8527792
../Cities/origin/@CITY_1@seg670850 (2)@2963@2734@.png,../Cities/origin/@CITY_1@seg670850 (3)@2963@2734@.png,CITY_1,seg670850,2963,2734,1.0099131,0.04351985,-2.3693209,-0.04351985,1.0099131,-0.6920334
../Cities/origin/@CITY_1@seg670850 (2)@2218@3670@.png,../Cities/origin/@CITY_1@seg670850 (3)@2218@3670@.png,CITY_1,seg670850,2218,3670,0.73597294,0.14822713,2.0653942,-0.14822713,0.73597294,9.767159
../Cities/origin/@CITY_1@seg670850 (2)@3082@2257@.png,../Cities/origin/@CITY_1@seg670850 (3)@3082@2257@.png,CITY_1,seg670850,3082,2257,0.89828414,0.030225238,-5.009152,-0.030225238,0.89828414,1.7157704
../Cities/origin/@CITY_1@seg670850 (2)@2273@815@.png,../Cities/origin/@CITY_1@seg670850 (3)@2273@815@.png,CITY_1,seg670850,2273,815,1.0569029,-0.035879083,5.791626,0.035879083,1.0569029,-6.3304424
../Cities/origin/@CITY_1@seg670850 (2)@3033@3331@.png,../Cities/origin/@CITY_1@seg670850 (3)@3033@3331@.png,CITY_1,seg670850,3033,3331,1.0061892,0.033515755,7.2351427,-0.033515755,1.0061892,6.9205484
../Cities/origin/@CITY_1@seg670850 (2)@2740@1528@.png,../Cities/origin/@CITY_1@seg670850 (3)@2740@1528@.png,CITY_1,seg670850,2740,1528,1.1446884,-0.025392057,-0.17011032,0.025392057,1.1446884,9.018438
../Cities/origin/@CITY_1@seg670850 (2)@2559@2859@.png,../Cities/origin/@CITY_1@seg670850 (3)@2559@2859@.png,CITY_1,seg670850,2559,2859,0.93020576,-0.10328787,5.47052,0.10328787,0.93020576,-0.8638567
../Cities/origin/@CITY_1@seg670850 (2)@3709@2118@.png,../Cities/origin/@CITY_1@seg670850 (3)@3709@2118@.png,CITY_1,seg670850,3709,2118,1.1963817,-0.08362191,-4.6823993,0.08362191,1.1963817,1.9089019
../Cities/origin/@CITY_1@seg670850 (2)@2974@2261@.png,../Cities/origin/@CITY_1@seg670850 (3)@2974@2261@.png,CITY_1,seg670850,2974,2261,1.0031694,0.03659213,-5.45217,-0.03659213,1.0031694,4.061524
../Cities/origin/@CITY_1@seg670850 (2)@3670@1286@.png,../Cities/origin/@CITY_1@seg670850 (3)@3670@1286@.png,CITY_1,seg670850,3670,1286,1.0667323,0.10417557,1.8794687,-0.10417557,1.0667323,2.6272538
../Cities/origin/@CITY_1@seg670850 (2)@1133@1436@.png,../Cities/origin/@CITY_1@seg670850 (3)@1133@1436@.png,CITY_1,seg670850,1133,1436,0.87840086,0.21615052,6.521297,-0.21615052,0.87840086,-4.690482
../Cities/origin/@CITY_1@seg670850 (2)@3540@2050@.png,../Cities/origin/@CITY_1@seg670850 (3)@3540@2050@.png,CITY_1,seg670850,3540,2050,1.0700086,0.032126214,-1.9331251,-0.032126214,1.0700086,5.07042
../Cities/origin/@CITY_1@seg670850 (2)@919@1792@.png,../Cities/origin/@CITY_1@seg670850 (3)@919@1792@.png,CITY_1,seg670850,919,1792,1.1414006,-0.0103953695,9.680142,0.0103953695,1.1414006,1.6423471
../Cities/origin/@CITY_1@seg670850 (2)@172@1788@.png,../Cities/origin/@CITY_1@seg670850 (3)@172@1788@.png,CITY_1,seg670850,172,1788,0.9856085,0.18579401,-6.996418,-0.18579401,0.9856085,-8.363566
../Cities/origin/@CITY_1@seg670850 (2)@2131@2644@.png,../Cities/origin/@CITY_1@seg670850 (3)@2131@2644@.png,CITY_1,seg670850,2131,2644,1.051141,0.06342743,6.8281817,-0.06342743,1.051141,-9.199913
../Cities/origin/@CITY_1@seg670850 (2)@2778@912@.png,../Cities/origin/@CITY_1@seg670850 (3)@2778@912@.png,CITY_1,seg670850,2778,912,1.0321605,0.21433292,-4.6362348,-0.21433292,1.0321605,-7.3898687
../Cities/origin/@CITY_1@seg670850 (2)@2688@3892@.png,../Cities/origin/@CITY_1@seg670850 (3)@2688@3892@.png,CITY_1,seg670850,2688,3892,1.0018235,0.18985571,1.5527291,-0.18985571,1.0018235,-0.80252576
../Cities/origin/@CITY_1@seg670850 (2)@1572@1491@.png,../Cities/origin/@CITY_1@seg670850 (3)@1572@1491@.png,CITY_1,seg670850,1572,1491,0.83813184,-0.07666565,-5.155578,0.07666565,0.83813184,-8.869745
../Cities/origin/@CITY_1@seg670850 (2)@2031@1084@.png,../Cities/origin/@CITY_1@seg670850 (3)@2031@1084@.png,CITY_1,seg670850,2031,1084,1.129559,-0.17568512,4.378296,0.17568512,1.129559,0.13389975
../Cities/origin/@CITY_1@seg670850 (2)@3813@3991@.png,../Cities/origin/@CITY_1@seg670850 (3)@3813@3991@.png,CITY_1,seg670850,3813,3991,0.7744094,-0.03077592,0.33021578,0.03077592,0.7744094,2.3606768
../Cities/origin/@CITY_1@seg670850 (2)@2427@2145@.png,../Cities/origin/@CITY_1@seg670850 (3)@2427@2145@.png,CITY_1,seg670850,2427,2145,1.201893,0.320904,-5.947,-0.320904,1.201893,3.2020717
../Cities/origin/@CITY_1@seg670850 (2)@1259@2689@.png,../Cities/origin/@CITY_1@seg670850 (3)@1259@2689@.png,CITY_1,seg670850,1259,2689,0.86901194,-0.021824198,2.5957546,0.021824198,0.86901194,2.5194852
../Cities/origin/@CITY_1@seg670850 (2)@4132@2255@.png,../Cities/origin/@CITY_1@seg670850 (3)@4132@2255@.png,CITY_1,seg670850,4132,2255,0.84450555,-0.1658443,-4.5189776,0.1658443,0.84450555,-0.065920815
../Cities/origin/@CITY_1@seg670850 (2)@59@1526@.png,../Cities/origin/@CITY_1@seg670850 (3)@59@1526@.png,CITY_1,seg670850,59,1526,1.0532115,0.12329328,9.653273,-0.12329328,1.0532115,7.0278196
../Cities/origin/@CITY_1@seg670850 (2)@2779@1941@.png,../Cities/origin/@CITY_1@seg670850 (3)@2779@1941@.png,CITY_1,seg670850,2779,1941,0.9804178,-0.14998852,-8.690677,0.14998852,0.9804178,1.7414478
